Train No,Train Name,SEQ,Station Code,Station Name,Station Zone,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Source Zone,Destination Station,Destination Station Name,Destination Zone
2196,BPL-REWA SF,5,DMO,DAMOH,WCR,04:18:00,04:20:00,290,BPL,BHOPAL,WCR,REWA,REWA,WCR
11272,VINDHYACHAL,18,DMO,DAMOH,WCR,00:08:00,00:10:00,290,BPL,BHOPAL,WCR,ET,ITARSI,WCR
22161,BHOPAL-DAMOH,11,DMO,DAMOH,WCR,22:45:00,22:45:00,290,BPL,BHOPAL,WCR,DMO,DAMOH,WCR
22162,DAMOH-BHOPAL,1,DMO,DAMOH,WCR,05:00:00,05:00:00,0,DMO,DAMOH,WCR,BPL,BHOPAL,WCR
51886,DMO-BINA PAS,1,DMO,DAMOH,WCR,05:45:00,05:45:00,0,DMO,DAMOH,WCR,BINA,BINA,WCR
12185,HBJ-REWA REW,10,DMO,DAMOH,WCR,02:48:00,02:50:00,296,HBJ,HABIBGANJ,WCR,REWA,REWA,WCR
51602,KMZ-BINA PAS,14,DMO,DAMOH,WCR,17:10:00,17:15:00,110,KMZ,KATNI MURWARA,WCR,BINA,BINA,WCR
51604,KTE-BINA PAS,15,DMO,DAMOH,WCR,19:53:00,19:55:00,111,KTE,KATNI,WCR,BINA,BINA,WCR
2195,REWA-BPL SF,6,DMO,DAMOH,WCR,17:35:00,17:37:00,259,REWA,REWA,WCR,BPL,BHOPAL,WCR
12186,REWA-HBJ REW,6,DMO,DAMOH,WCR,00:18:00,00:20:00,259,REWA,REWA,WCR,HBJ,HABIBGANJ,WCR
11272,VINDHYACHAL,47,ET,ITARSI,WCR,12:10:00,12:10:00,737,BPL,BHOPAL,WCR,ET,ITARSI,WCR
51671,ET-KTE FAST,1,ET,ITARSI,WCR,04:25:00,04:25:00,0,ET,ITARSI,WCR,STA,SATNA,WCR
51673,ET -STA  FAS,1,ET,ITARSI,WCR,00:00:00,04:00:00,0,ET,ITARSI,WCR,STA,SATNA,WCR
12061,JBP JANSHATA,3,ET,ITARSI,WCR,19:05:00,19:15:00,85,HBJ,HABIBGANJ,WCR,JBP,JABALPUR,WCR
22187,HBJ-JBP INTE,3,ET,ITARSI,WCR,08:40:00,08:55:00,85,HBJ,HABIBGANJ,WCR,JBP,JABALPUR,WCR
12062,HBJ JANSHATA,8,ET,ITARSI,WCR,09:10:00,09:25:00,245,JBP,JABALPUR,WCR,HBJ,HABIBGANJ,WCR
22188,JBP-HBJ INTE,8,ET,ITARSI,WCR,20:00:00,20:25:00,245,JBP,JABALPUR,WCR,HBJ,HABIBGANJ,WCR
51672,KTE-ET FAST,44,ET,ITARSI,WCR,21:20:00,21:20:00,434,STA,SATNA,WCR,ET,ITARSI,WCR
51674,STA-ET PASSE,40,ET,ITARSI,WCR,00:20:00,00:00:00,434,STA,SATNA,WCR,ET,ITARSI,WCR
51607,BINA-GUNA PA,17,GUNA,GUNA,WCR,09:15:00,09:15:00,118,BINA,BINA,WCR,GUNA,GUNA,WCR
51609,BINA-GUNA PA,17,GUNA,GUNA,WCR,18:05:00,18:05:00,118,BINA,BINA,WCR,GUNA,GUNA,WCR
51612,BINA-KOTA PA,17,GUNA,GUNA,WCR,13:10:00,13:20:00,118,BINA,BINA,WCR,KOTA,KOTA,WCR
51608,GUNA-BINA PA,1,GUNA,GUNA,WCR,09:45:00,09:45:00,0,GUNA,GUNA,WCR,BINA,BINA,WCR
51610,GUNA-BINA PA,1,GUNA,GUNA,WCR,18:55:00,18:55:00,0,GUNA,GUNA,WCR,BINA,BINA,WCR
51611,KOTA-BINA PA,22,GUNA,GUNA,WCR,13:20:00,13:30:00,184,KOTA,KOTA,WCR,BINA,BINA,WCR
12061,JBP JANSHATA,1,HBJ,HABIBGANJ,WCR,17:40:00,17:40:00,0,HBJ,HABIBGANJ,WCR,JBP,JABALPUR,WCR
12185,HBJ-REWA REW,1,HBJ,HABIBGANJ,WCR,22:00:00,22:00:00,0,HBJ,HABIBGANJ,WCR,REWA,REWA,WCR
22187,HBJ-JBP INTE,1,HBJ,HABIBGANJ,WCR,06:50:00,06:50:00,0,HBJ,HABIBGANJ,WCR,JBP,JABALPUR,WCR
12062,HBJ JANSHATA,10,HBJ,HABIBGANJ,WCR,11:00:00,11:00:00,330,JBP,JABALPUR,WCR,HBJ,HABIBGANJ,WCR
22188,JBP-HBJ INTE,10,HBJ,HABIBGANJ,WCR,22:15:00,22:15:00,330,JBP,JABALPUR,WCR,HBJ,HABIBGANJ,WCR
12186,REWA-HBJ REW,15,HBJ,HABIBGANJ,WCR,06:05:00,06:05:00,557,REWA,REWA,WCR,HBJ,HABIBGANJ,WCR
11272,VINDHYACHAL,27,JBP,JABALPUR,WCR,06:15:00,06:20:00,492,BPL,BHOPAL,WCR,ET,ITARSI,WCR
51671,ET-KTE FAST,25,JBP,JABALPUR,WCR,09:40:00,09:45:00,245,ET,ITARSI,WCR,STA,SATNA,WCR
51673,ET -STA  FAS,25,JBP,JABALPUR,WCR,09:05:00,09:10:00,245,ET,ITARSI,WCR,STA,SATNA,WCR
12061,JBP JANSHATA,10,JBP,JABALPUR,WCR,22:55:00,22:55:00,330,HBJ,HABIBGANJ,WCR,JBP,JABALPUR,WCR
22187,HBJ-JBP INTE,10,JBP,JABALPUR,WCR,12:20:00,12:20:00,330,HBJ,HABIBGANJ,WCR,JBP,JABALPUR,WCR
12062,HBJ JANSHATA,1,JBP,JABALPUR,WCR,05:30:00,05:30:00,0,JBP,JABALPUR,WCR,HBJ,HABIBGANJ,WCR
22188,JBP-HBJ INTE,1,JBP,JABALPUR,WCR,16:10:00,16:10:00,0,JBP,JABALPUR,WCR,HBJ,HABIBGANJ,WCR
22189,JBP-REWA INT,1,JBP,JABALPUR,WCR,17:05:00,17:05:00,0,JBP,JABALPUR,WCR,REWA,REWA,WCR
51701,JBP REWA PAS,1,JBP,JABALPUR,WCR,07:20:00,07:20:00,0,JBP,JABALPUR,WCR,REWA,REWA,WCR
22190,REWA-JBP INT,11,JBP,JABALPUR,WCR,10:15:00,10:15:00,238,REWA,REWA,WCR,JBP,JABALPUR,WCR
51702,REWA JBP PAS,26,JBP,JABALPUR,WCR,20:30:00,20:30:00,238,REWA,REWA,WCR,JBP,JABALPUR,WCR
51672,KTE-ET FAST,20,JBP,JABALPUR,WCR,15:30:00,15:35:00,188,STA,SATNA,WCR,ET,ITARSI,WCR
51674,STA-ET PASSE,16,JBP,JABALPUR,WCR,18:10:00,18:20:00,188,STA,SATNA,WCR,ET,ITARSI,WCR
5613,JLWC-KOTA SP,1,JLWC,JHALAWAR CIT,WCR,06:00:00,06:00:00,0,JLWC,JHALAWAR CITY,WCR,KOTA,KOTA,WCR
59837,JLWC-KOTA PA,1,JLWC,JHALAWAR CIT,WCR,09:45:00,09:45:00,0,JLWC,JHALAWAR CITY,WCR,KOTA,KOTA,WCR
59839,JLWC-KOTA PA,1,JLWC,JHALAWAR CIT,WCR,18:30:00,18:30:00,0,JLWC,JHALAWAR CITY,WCR,KOTA,KOTA,WCR
5614,KOTA-JLWC SP,9,JLWC,JHALAWAR CIT,WCR,21:25:00,21:25:00,85,KOTA,KOTA,WCR,JLWC,JHALAWAR CITY,WCR
59838,KOTA-JLWC,11,JLWC,JHALAWAR CIT,WCR,09:20:00,09:20:00,85,KOTA,KOTA,WCR,JLWC,JHALAWAR CITY,WCR
59840,KOTA-JLWC PA,11,JLWC,JHALAWAR CIT,WCR,18:05:00,18:05:00,85,KOTA,KOTA,WCR,JLWC,JHALAWAR CITY,WCR
51601,BINA-KMZ  PA,31,KMZ,KATNI MURWAR,WCR,15:15:00,15:15:00,261,BINA,BINA,WCR,KMZ,KATNI MURWARA,WCR
51603,BINA-KTE PAS,31,KMZ,KATNI MURWAR,WCR,19:28:00,19:30:00,261,BINA,BINA,WCR,KTE,KATNI,WCR
51602,KMZ-BINA PAS,1,KMZ,KATNI MURWAR,WCR,13:40:00,13:40:00,0,KMZ,KATNI MURWARA,WCR,BINA,BINA,WCR
51604,KTE-BINA PAS,2,KMZ,KATNI MURWAR,WCR,17:09:00,17:11:00,1,KTE,KATNI,WCR,BINA,BINA,WCR
51612,BINA-KOTA PA,38,KOTA,KOTA,WCR,18:50:00,18:50:00,303,BINA,BINA,WCR,KOTA,KOTA,WCR
5613,JLWC-KOTA SP,11,KOTA,KOTA,WCR,08:05:00,08:05:00,85,JLWC,JHALAWAR CITY,WCR,KOTA,KOTA,WCR
59837,JLWC-KOTA PA,11,KOTA,KOTA,WCR,12:10:00,12:10:00,85,JLWC,JHALAWAR CITY,WCR,KOTA,KOTA,WCR
59839,JLWC-KOTA PA,11,KOTA,KOTA,WCR,20:45:00,20:45:00,85,JLWC,JHALAWAR CITY,WCR,KOTA,KOTA,WCR
5614,KOTA-JLWC SP,1,KOTA,KOTA,WCR,19:10:00,19:10:00,0,KOTA,KOTA,WCR,JLWC,JHALAWAR CITY,WCR
51611,KOTA-BINA PA,1,KOTA,KOTA,WCR,08:15:00,08:15:00,0,KOTA,KOTA,WCR,BINA,BINA,WCR
59838,KOTA-JLWC,1,KOTA,KOTA,WCR,07:00:00,07:00:00,0,KOTA,KOTA,WCR,JLWC,JHALAWAR CITY,WCR
59840,KOTA-JLWC PA,1,KOTA,KOTA,WCR,15:45:00,15:45:00,0,KOTA,KOTA,WCR,JLWC,JHALAWAR CITY,WCR
51603,BINA-KTE PAS,32,KTE,KATNI,WCR,20:00:00,20:00:00,263,BINA,BINA,WCR,KTE,KATNI,WCR
2196,BPL-REWA SF,6,KTE,KATNI,WCR,06:55:00,07:00:00,401,BPL,BHOPAL,WCR,REWA,REWA,WCR
11272,VINDHYACHAL,22,KTE,KATNI,WCR,03:50:00,04:25:00,401,BPL,BHOPAL,WCR,ET,ITARSI,WCR
51671,ET-KTE FAST,35,KTE,KATNI,WCR,11:55:00,11:58:00,335,ET,ITARSI,WCR,STA,SATNA,WCR
51673,ET -STA  FAS,35,KTE,KATNI,WCR,10:55:00,11:00:00,335,ET,ITARSI,WCR,STA,SATNA,WCR
12185,HBJ-REWA REW,11,KTE,KATNI,WCR,04:45:00,05:00:00,407,HBJ,HABIBGANJ,WCR,REWA,REWA,WCR
22189,JBP-REWA INT,5,KTE,KATNI,WCR,18:27:00,18:30:00,90,JBP,JABALPUR,WCR,REWA,REWA,WCR
51701,JBP REWA PAS,11,KTE,KATNI,WCR,09:00:00,09:05:00,90,JBP,JABALPUR,WCR,REWA,REWA,WCR
51604,KTE-BINA PAS,1,KTE,KATNI,WCR,17:00:00,17:00:00,0,KTE,KATNI,WCR,BINA,BINA,WCR
2195,REWA-BPL SF,5,KTE,KATNI,WCR,16:05:00,16:10:00,147,REWA,REWA,WCR,BPL,BHOPAL,WCR
12186,REWA-HBJ REW,5,KTE,KATNI,WCR,22:30:00,22:40:00,147,REWA,REWA,WCR,HBJ,HABIBGANJ,WCR
22190,REWA-JBP INT,7,KTE,KATNI,WCR,08:25:00,08:30:00,147,REWA,REWA,WCR,JBP,JABALPUR,WCR
51702,REWA JBP PAS,16,KTE,KATNI,WCR,17:58:00,18:00:00,147,REWA,REWA,WCR,JBP,JABALPUR,WCR
51672,KTE-ET FAST,10,KTE,KATNI,WCR,13:17:00,13:20:00,98,STA,SATNA,WCR,ET,ITARSI,WCR
51674,STA-ET PASSE,6,KTE,KATNI,WCR,15:05:00,15:10:00,98,STA,SATNA,WCR,ET,ITARSI,WCR
