Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
59477,MSH - PTN PA,6,PTN,PATAN,16:15:00,16:15:00,40,MSH,MAHESANA JN,PTN,PATAN
59481,MSH - PTN PA,6,PTN,PATAN,19:25:00,19:25:00,40,MSH,MAHESANA JN,PTN,PATAN
59483,MSH - PTN PA,6,PTN,PATAN,07:10:00,07:10:00,40,MSH,MAHESANA JN,PTN,PATAN
59474,PTN - ADI PA,1,PTN,PATAN,20:00:00,20:00:00,0,PTN,PATAN,ADI,AHMEDABAD
59476,PTN - MSH PA,1,PTN,PATAN,12:05:00,12:05:00,0,PTN,PATAN,MSH,MAHESANA JN
59478,MSH - PTN PA,1,PTN,PATAN,17:05:00,17:05:00,0,PTN,PATAN,MSH,MAHESANA JN
59482,PTN - MSH PA,1,PTN,PATAN,07:30:00,07:30:00,0,PTN,PATAN,MSH,MAHESANA JN
59484,PTN - MSH PA,1,PTN,PATAN,20:00:00,20:00:00,0,PTN,PATAN,MSH,MAHESANA JN
79434,PTN - ADI DE,1,PTN,PATAN,06:00:00,06:00:00,0,PTN,PATAN,ADI,AHMEDABAD
79436,PTN-ADI DEMU,1,PTN,PATAN,13:50:00,13:50:00,0,PTN,PATAN,ADI,AHMEDABAD
59167,AKV-RAJ-AKV,14,RAJ,RAJPIPLA,19:15:00,19:15:00,62,AKV,ANKLESHWAR JN.,RAJ,RAJPIPLA
59168,AKV-RAJ-AKV,1,RAJ,RAJPIPLA,06:15:00,06:15:00,0,RAJ,RAJPIPLA,AKV,ANKLESHWAR JN.
19119,ADI SMNH EXP,8,RJT,RAJKOT,15:10:00,15:15:00,245,ADI,AHMEDABAD,SMNH,SOMNATH
22957,SOMNATH EXPR,6,RJT,RAJKOT,02:07:00,02:12:00,245,ADI,AHMEDABAD,VRL,VERAVAL
59547,OKHA PASSENG,32,RJT,RAJKOT,20:40:00,22:20:00,245,ADI,AHMEDABAD,OKHA,OKHA
19015,SAURASHTRA E,54,RJT,RAJKOT,00:49:00,00:54:00,736,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
19215,SAURASHTRA E,54,RJT,RAJKOT,00:49:00,00:54:00,736,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
22945,SAURASHTRA M,19,RJT,RAJKOT,10:10:00,10:20:00,736,BCT,MUMBAI CENTRAL,OKHA,OKHA
19217,SAU JANATA E,27,RJT,RAJKOT,06:45:00,06:55:00,726,BDTS,BANDRA TERMINUS,JAM,JAMNAGAR
22991,BDTS VRL SF,9,RJT,RAJKOT,01:08:00,01:13:00,726,BDTS,BANDRA TERMINUS,VRL,VERAVAL
59207,BVC OKHA PAS,34,RJT,RAJKOT,06:10:00,07:10:00,286,BVC,BHAVNAGAR TERMINUS,OKHA,OKHA
22962,SURAT INTERC,3,RJT,RAJKOT,06:10:00,06:15:00,73,HAPA,HAPA,ST,SURAT
19218,SAU JANATA E,4,RJT,RAJKOT,15:28:00,15:33:00,81,JAM,JAMNAGAR,BDTS,BANDRA TERMINUS
22960,SURAT INTERC,4,RJT,RAJKOT,06:10:00,06:15:00,81,JAM,JAMNAGAR,ST,SURAT
19252,OKHA SOMNATH,8,RJT,RAJKOT,00:45:00,01:28:00,249,OKHA,OKHA,SMNH,SOMNATH
22946,SAURASHTRA M,12,RJT,RAJKOT,17:45:00,18:15:00,249,OKHA,OKHA,BCT,MUMBAI CENTRAL
59208,BHAVNAGAR PA,27,RJT,RAJKOT,20:50:00,21:00:00,249,OKHA,OKHA,BVC,BHAVNAGAR TERMINUS
59504,OKHA VG FAST,25,RJT,RAJKOT,09:15:00,09:20:00,249,OKHA,OKHA,VG,VIRAMGAM JN
59548,OKHA ADI PAS,17,RJT,RAJKOT,05:00:00,05:40:00,249,OKHA,OKHA,ADI,AHMEDABAD
19016,SAURASHTRA E,10,RJT,RAJKOT,01:25:00,01:30:00,221,PBR,PORBANDAR,BCT,MUMBAI CENTRAL
19572,PBR-RJT  EXP,15,RJT,RAJKOT,18:45:00,00:00:00,201,PBR,PORBANDAR,RJT,RAJKOT
59212,PBR RJT FAST,21,RJT,RAJKOT,13:35:00,13:35:00,216,PBR,PORBANDAR,RJT,RAJKOT
19571,RJT-PBR EXP,1,RJT,RAJKOT,07:15:00,07:15:00,0,RJT,RAJKOT,PBR,PORBANDAR
59211,RJT PBR FAST,1,RJT,RAJKOT,14:10:00,14:10:00,0,RJT,RAJKOT,PBR,PORBANDAR
59421,RJT VRL PASS,1,RJT,RAJKOT,07:50:00,07:50:00,0,RJT,RAJKOT,VRL,VERAVAL
59423,RJT SMNH PAS,1,RJT,RAJKOT,18:15:00,18:15:00,0,RJT,RAJKOT,SMNH,SOMNATH
59507,RJT- SMNH PA,1,RJT,RAJKOT,05:10:00,05:10:00,0,RJT,RAJKOT,SMNH,SOMNATH
79454,MVI - WKR,1,RJT,RAJKOT,07:10:00,07:10:00,0,RJT,RAJKOT,WKR,WANKANER
19120,SMNH -ADI EX,12,RJT,RAJKOT,10:52:00,10:57:00,189,SMNH,SOMNATH,ADI,AHMEDABAD
19251,SMNH OKHA EX,10,RJT,RAJKOT,02:58:00,03:18:00,189,SMNH,SOMNATH,OKHA,OKHA
59422,SMNH RJT PAS,22,RJT,RAJKOT,09:30:00,09:30:00,189,SMNH,SOMNATH,RJT,RAJKOT
59508,SMNH -RJT PA,18,RJT,RAJKOT,16:00:00,16:00:00,189,SMNH,SOMNATH,RJT,RAJKOT
22959,JAMNAGAR INT,18,RJT,RAJKOT,22:00:00,22:05:00,474,ST,SURAT,JAM,JAMNAGAR
22961,HAPA INTERCI,16,RJT,RAJKOT,22:00:00,22:05:00,474,ST,SURAT,HAPA,HAPA
59503,VG OKHA FAST,24,RJT,RAJKOT,18:12:00,18:28:00,180,VG,VIRAMGAM JN,OKHA,OKHA
22992,VRL BDTS SF,4,RJT,RAJKOT,16:42:00,16:47:00,184,VRL,VERAVAL,BDTS,BANDRA TERMINUS
59424,VRL  - RJT P,21,RJT,RAJKOT,22:05:00,22:05:00,184,VRL,VERAVAL,RJT,RAJKOT
79445,WKR - RJT DE,14,RJT,RAJKOT,20:10:00,20:10:00,98,WKR,WANKANER,RJT,RAJKOT
59244,MHV - RJU PA,7,RJU,RAJULA CITY,11:25:00,11:25:00,38,MHV,MAHUVA,RJU,RAJULA CITY
59243,RJU - MHV PA,1,RJU,RAJULA CITY,11:40:00,11:40:00,0,RJU,RAJULA CITY,MHV,MAHUVA
12227,INDORE DURON,3,RTM,RATLAM JN,07:35:00,07:40:00,652,BCT,MUMBAI CENTRAL,INDB,INDORE BG
12961,AVANTIKA EXP,14,RTM,RATLAM JN,05:30:00,05:35:00,652,BCT,MUMBAI CENTRAL,INDB,INDORE BG
79304,RTM - COR -,18,RTM,RATLAM JN,18:10:00,18:10:00,188,COR,CHITTAURGARH JN,RTM,RATLAM JN
79305,DADN RTM DEM,20,RTM,RATLAM JN,11:35:00,11:35:00,139,DADN,MHOW,RTM,RATLAM JN
79309,DADN RTM DEM,20,RTM,RATLAM JN,23:10:00,23:10:00,139,DADN,MHOW,RTM,RATLAM JN
79313,DADN RTM DMU,20,RTM,RATLAM JN,18:05:00,18:05:00,139,DADN,MHOW,RTM,RATLAM JN
79317,DADN RTM DEM,20,RTM,RATLAM JN,09:25:00,09:25:00,139,DADN,MHOW,RTM,RATLAM JN
69181,DHD - RTM ME,14,RTM,RATLAM JN,18:45:00,18:45:00,114,DHD,DAHOD,RTM,RATLAM JN
69187,DHD-RTM MEMU,14,RTM,RATLAM JN,01:25:00,01:25:00,114,DHD,DAHOD,RTM,RATLAM JN
19309,GNC INDORE E,14,RTM,RATLAM JN,01:55:00,02:00:00,385,GNC,GANDHINAGAR CAPITAL,INDB,INDORE BG
12228,MUMBAI DURON,3,RTM,RATLAM JN,01:50:00,01:55:00,178,INDB,INDORE BG,BCT,MUMBAI CENTRAL
12962,INDB - BCT A,6,RTM,RATLAM JN,19:30:00,19:40:00,178,INDB,INDORE BG,BCT,MUMBAI CENTRAL
19310,INDORE GNC E,6,RTM,RATLAM JN,02:10:00,02:20:00,178,INDB,INDORE BG,GNC,GANDHINAGAR CAPITAL
59346,NAD RTM PASS,6,RTM,RATLAM JN,09:45:00,09:45:00,44,NAD,NAGDA JN,RTM,RATLAM JN
69184,NAD - RTM ME,6,RTM,RATLAM JN,08:10:00,08:10:00,44,NAD,NAGDA JN,RTM,RATLAM JN
59345,RTM NAD PASS,1,RTM,RATLAM JN,10:20:00,10:20:00,0,RTM,RATLAM JN,NAD,NAGDA JN
69182,RTM-DHD MEMU,1,RTM,RATLAM JN,08:25:00,08:25:00,0,RTM,RATLAM JN,DHD,DAHOD
69183,RTM - NADMEM,1,RTM,RATLAM JN,18:55:00,18:55:00,0,RTM,RATLAM JN,NAD,NAGDA JN
69188,RTM-DHD MEMU,1,RTM,RATLAM JN,01:35:00,01:35:00,0,RTM,RATLAM JN,DHD,DAHOD
79303,RTM -COR- RT,1,RTM,RATLAM JN,09:45:00,09:45:00,0,RTM,RATLAM JN,COR,CHITTAURGARH JN
79306,RTM DADN  DE,1,RTM,RATLAM JN,13:00:00,13:00:00,0,RTM,RATLAM JN,DADN,MHOW
79310,RTM DADN DEM,1,RTM,RATLAM JN,06:00:00,06:00:00,0,RTM,RATLAM JN,DADN,MHOW
79314,RTM DADN DMU,1,RTM,RATLAM JN,10:00:00,10:00:00,0,RTM,RATLAM JN,DADN,MHOW
79318,RTM DADN DEM,1,RTM,RATLAM JN,18:20:00,18:20:00,0,RTM,RATLAM JN,DADN,MHOW
59473,ADI - PTN PA,13,RUJ,RANUJ,06:46:00,06:48:00,97,ADI,AHMEDABAD,PTN,PATAN
79433,ADI- PTN DEM,13,RUJ,RANUJ,21:31:00,21:32:00,94,ADI,AHMEDABAD,PTN,PATAN
79435,ADI- PTN DEM,13,RUJ,RANUJ,13:00:00,13:02:00,94,ADI,AHMEDABAD,PTN,PATAN
52912,ADIJ-RUJ FAS,14,RUJ,RANUJ,21:30:00,00:00:00,134,ADIJ,AHMEDABAD JN.,RUJ,RANUJ
52914,ADIJ-RUJ FAS,14,RUJ,RANUJ,11:55:00,00:00:00,134,ADIJ,AHMEDABAD JN.,RUJ,RANUJ
59475,MSH - PTN PA,4,RUJ,RANUJ,10:15:00,10:17:00,26,MSH,MAHESANA JN,PTN,PATAN
59477,MSH - PTN PA,4,RUJ,RANUJ,15:50:00,15:52:00,26,MSH,MAHESANA JN,PTN,PATAN
59481,MSH - PTN PA,4,RUJ,RANUJ,19:00:00,19:02:00,26,MSH,MAHESANA JN,PTN,PATAN
59483,MSH - PTN PA,4,RUJ,RANUJ,06:46:00,06:48:00,26,MSH,MAHESANA JN,PTN,PATAN
59474,PTN - ADI PA,3,RUJ,RANUJ,20:13:00,20:15:00,14,PTN,PATAN,ADI,AHMEDABAD
59476,PTN - MSH PA,3,RUJ,RANUJ,12:18:00,12:20:00,14,PTN,PATAN,MSH,MAHESANA JN
59478,MSH - PTN PA,3,RUJ,RANUJ,17:18:00,17:20:00,14,PTN,PATAN,MSH,MAHESANA JN
59482,PTN - MSH PA,3,RUJ,RANUJ,07:43:00,07:45:00,14,PTN,PATAN,MSH,MAHESANA JN
59484,PTN - MSH PA,3,RUJ,RANUJ,20:13:00,20:15:00,14,PTN,PATAN,MSH,MAHESANA JN
79434,PTN - ADI DE,3,RUJ,RANUJ,06:13:00,06:14:00,14,PTN,PATAN,ADI,AHMEDABAD
79436,PTN-ADI DEMU,3,RUJ,RANUJ,14:03:00,14:05:00,14,PTN,PATAN,ADI,AHMEDABAD
52911,RUJ-ADIJ FAS,1,RUJ,RANUJ,00:00:00,05:30:00,0,RUJ,RANUJ,ADIJ,AHMEDABAD JN.
52913,RUJ - ADIJ F,1,RUJ,RANUJ,00:00:00,12:25:00,0,RUJ,RANUJ,ADIJ,AHMEDABAD JN.
59440,AHMADABAD PA,53,SJN,SANJAN,10:36:00,10:38:00,346,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59442,AHMEDABAD PA,61,SJN,SANJAN,00:29:00,00:31:00,346,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
19015,SAURASHTRA E,12,SJN,SANJAN,11:15:00,11:17:00,144,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
19215,SAURASHTRA E,12,SJN,SANJAN,11:15:00,11:17:00,144,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
59023,BCT BL PASS,13,SJN,SANJAN,21:39:00,21:40:00,144,BCT,MUMBAI CENTRAL,BL,VALSAD
59439,AHMADABAD PA,16,SJN,SANJAN,16:21:00,16:22:00,144,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59441,AHMEDABAD PA,15,SJN,SANJAN,02:42:00,02:43:00,144,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59045,VAPI PASSENG,17,SJN,SANJAN,12:34:00,12:36:00,134,BDTS,BANDRA TERMINUS,VAPI,VAPI
69150,BH VIRAR,32,SJN,SANJAN,19:28:00,19:29:00,176,BH,BHARUCH JN.,VR,VIRAR
59024,BL BCT PASS,8,SJN,SANJAN,05:47:00,05:48:00,48,BL,VALSAD,BCT,MUMBAI CENTRAL
59046,BL BDTS PASS,8,SJN,SANJAN,17:27:00,17:28:00,48,BL,VALSAD,BDTS,BANDRA TERMINUS
69154,BL- UBR MEMU,8,SJN,SANJAN,12:36:00,12:37:00,48,BL,VALSAD,UBR,UMBERGAON ROAD
69139,BVI ST MEMU,14,SJN,SANJAN,09:40:00,09:41:00,115,BVI,BORIVLI,ST,SURAT
19016,SAURASHTRA E,52,SJN,SANJAN,15:28:00,15:30:00,813,PBR,PORBANDAR,BCT,MUMBAI CENTRAL
69141,SJN-ST MEMU,1,SJN,SANJAN,06:45:00,06:45:00,0,SJN,SANJAN,ST,SURAT
69144,SJN-UBR MEMU,1,SJN,SANJAN,20:40:00,20:40:00,0,SJN,SANJAN,VR,VIRAR
59038,SURAT VR PAS,20,SJN,SANJAN,07:46:00,07:48:00,117,ST,SURAT,VR,VIRAR
69140,SURAT VR,20,SJN,SANJAN,21:08:00,21:10:00,117,ST,SURAT,VR,VIRAR
69142,ST-SJN MEMU,22,SJN,SANJAN,20:25:00,20:25:00,117,ST,SURAT,SJN,SANJAN
69153,UBR - BL MEM,2,SJN,SANJAN,13:57:00,13:58:00,5,UBR,UMBERGAON ROAD,BL,VALSAD
59040,VAPI VR SHUT,4,SJN,SANJAN,14:19:00,14:20:00,24,VAPI,VAPI,VR,VIRAR
59037,VIRAR ST PAS,11,SJN,SANJAN,19:13:00,19:23:00,89,VR,VIRAR,ST,SURAT
59039,VR BL SHUTTL,11,SJN,SANJAN,13:15:00,13:16:00,89,VR,VIRAR,BL,VALSAD
69143,VR-SJN MEMU,12,SJN,SANJAN,06:30:00,06:30:00,89,VR,VIRAR,SJN,SANJAN
69149,VIRAR BH,11,SJN,SANJAN,05:52:00,05:53:00,89,VR,VIRAR,BH,BHARUCH JN.
19119,ADI SMNH EXP,19,SMNH,SOMNATH,20:00:00,20:00:00,435,ADI,AHMEDABAD,SMNH,SOMNATH
19252,OKHA SOMNATH,17,SMNH,SOMNATH,05:30:00,05:30:00,438,OKHA,OKHA,SMNH,SOMNATH
59297,PBR-SMNH PAS,23,SMNH,SOMNATH,11:45:00,11:45:00,236,PBR,PORBANDAR,SMNH,SOMNATH
59423,RJT SMNH PAS,22,SMNH,SOMNATH,23:40:00,23:40:00,189,RJT,RAJKOT,SMNH,SOMNATH
59507,RJT- SMNH PA,18,SMNH,SOMNATH,10:05:00,10:05:00,189,RJT,RAJKOT,SMNH,SOMNATH
19120,SMNH -ADI EX,1,SMNH,SOMNATH,06:25:00,06:25:00,0,SMNH,SOMNATH,ADI,AHMEDABAD
19251,SMNH OKHA EX,1,SMNH,SOMNATH,22:35:00,22:35:00,0,SMNH,SOMNATH,OKHA,OKHA
59298,SMNH-PBR PAS,1,SMNH,SOMNATH,14:20:00,14:20:00,0,SMNH,SOMNATH,PBR,PORBANDAR
59422,SMNH RJT PAS,1,SMNH,SOMNATH,04:20:00,04:20:00,0,SMNH,SOMNATH,RJT,RAJKOT
59508,SMNH -RJT PA,1,SMNH,SOMNATH,11:00:00,11:00:00,0,SMNH,SOMNATH,RJT,RAJKOT
12010,SHATABDI EXP,6,ST,SURAT,17:48:00,17:53:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12902,GUJARAT MAIL,8,ST,SURAT,02:05:00,02:10:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12932,BCT DOUBLEDE,6,ST,SURAT,09:22:00,09:27:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12934,KARNAVATI EX,6,ST,SURAT,08:35:00,08:40:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
19034,GUJARAT QUEE,19,ST,SURAT,22:45:00,22:50:00,228,ADI,AHMEDABAD,BL,VALSAD
22928,LOK SHAKTI E,9,ST,SURAT,01:10:00,01:15:00,228,ADI,AHMEDABAD,BDTS,BANDRA TERMINUS
22954,GUJARAT EXPR,14,ST,SURAT,11:05:00,11:10:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59440,AHMADABAD PA,33,ST,SURAT,06:45:00,06:55:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59442,AHMEDABAD PA,43,ST,SURAT,21:00:00,21:05:00,228,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12009,SHATABDI EXP,4,ST,SURAT,09:31:00,09:36:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
12901,GUJARAT MAIL,7,ST,SURAT,02:10:00,02:15:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
12921,FLYING RANEE,14,ST,SURAT,22:35:00,22:35:00,262,BCT,MUMBAI CENTRAL,ST,SURAT
12927,VADODARA EXP,4,ST,SURAT,04:03:00,04:05:00,262,BCT,MUMBAI CENTRAL,BRC,VADODARA JN.
12931,ADI DOUBLE D,6,ST,SURAT,17:55:00,18:00:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
12933,KARNAVATI EX,5,ST,SURAT,17:35:00,17:40:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
12961,AVANTIKA EXP,5,ST,SURAT,23:10:00,23:15:00,262,BCT,MUMBAI CENTRAL,INDB,INDORE BG
19015,SAURASHTRA E,23,ST,SURAT,14:10:00,14:15:00,262,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
19215,SAURASHTRA E,23,ST,SURAT,14:10:00,14:15:00,262,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
22945,SAURASHTRA M,7,ST,SURAT,01:30:00,01:35:00,262,BCT,MUMBAI CENTRAL,OKHA,OKHA
22953,GUJARAT EXPR,13,ST,SURAT,10:23:00,10:28:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59439,AHMADABAD PA,36,ST,SURAT,20:45:00,21:00:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59441,AHMEDABAD PA,32,ST,SURAT,06:05:00,06:45:00,262,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
9433,BDTS GIMB WE,4,ST,SURAT,04:33:00,04:36:00,251,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
12935,BDTS SURAT E,10,ST,SURAT,11:10:00,11:10:00,251,BDTS,BANDRA TERMINUS,ST,SURAT
12971,BHAVNAGAR EX,6,ST,SURAT,01:15:00,01:20:00,251,BDTS,BANDRA TERMINUS,BVC,BHAVNAGAR TERMINUS
19217,SAU JANATA E,9,ST,SURAT,21:37:00,21:42:00,251,BDTS,BANDRA TERMINUS,JAM,JAMNAGAR
22903,BHUJ AC S F,3,ST,SURAT,03:15:00,03:18:00,251,BDTS,BANDRA TERMINUS,BHUJ,NEW BHUJ
22927,LOK SHAKTI E,13,ST,SURAT,00:22:00,00:27:00,251,BDTS,BANDRA TERMINUS,ADI,AHMEDABAD
22935,BDTS PIT  SF,4,ST,SURAT,19:35:00,19:40:00,251,BDTS,BANDRA TERMINUS,PIT,PALITANA
22951,GANDHIDHAM E,5,ST,SURAT,04:15:00,04:20:00,251,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
22955,KUTCH EXPRES,6,ST,SURAT,21:55:00,22:00:00,251,BDTS,BANDRA TERMINUS,BHUJ,NEW BHUJ
22963,BDTS BVC SF,6,ST,SURAT,19:35:00,19:40:00,251,BDTS,BANDRA TERMINUS,BVC,BHAVNAGAR TERMINUS
22989,BDTS MHV WEE,4,ST,SURAT,15:30:00,15:35:00,251,BDTS,BANDRA TERMINUS,MHV,MAHUVA
22991,BDTS VRL SF,4,ST,SURAT,16:30:00,16:35:00,251,BDTS,BANDRA TERMINUS,VRL,VERAVAL
22993,BDTS MHV SF,4,ST,SURAT,19:35:00,19:40:00,251,BDTS,BANDRA TERMINUS,MHV,MAHUVA
69150,BH VIRAR,11,ST,SURAT,15:50:00,16:25:00,58,BH,BHARUCH JN.,VR,VIRAR
69172,BH - ST,12,ST,SURAT,08:25:00,08:25:00,58,BH,BHARUCH JN.,ST,SURAT
12960,BHUJ DADAR E,17,ST,SURAT,08:15:00,08:20:00,716,BHUJ,NEW BHUJ,DDR,DADAR
19116,BHUJ DDR EXP,22,ST,SURAT,09:43:00,09:46:00,587,BHUJ,NEW BHUJ,DDR,DADAR
22904,BDTS AC S F,6,ST,SURAT,01:42:00,01:45:00,587,BHUJ,NEW BHUJ,BDTS,BANDRA TERMINUS
22956,KUTCH EXPRES,17,ST,SURAT,07:00:00,07:05:00,587,BHUJ,NEW BHUJ,BDTS,BANDRA TERMINUS
12929,BL-DHD INTER,6,ST,SURAT,08:25:00,08:30:00,68,BL,VALSAD,DHD,DAHOD
19033,GUJARAT QUEE,9,ST,SURAT,05:38:00,05:43:00,68,BL,VALSAD,ADI,AHMEDABAD
59049,VALSAD VG  P,13,ST,SURAT,07:55:00,08:00:00,68,BL,VALSAD,VG,VIRAMGAM JN
69151,BL - ST MEMU,13,ST,SURAT,17:15:00,17:15:00,68,BL,VALSAD,ST,SURAT
22929,BLD BRC EXP,6,ST,SURAT,18:08:00,18:11:00,105,BLD,BHILAD,BRC,VADODARA JN.
12928,VADODARA EXP,3,ST,SURAT,00:23:00,00:28:00,128,BRC,VADODARA JN.,BCT,MUMBAI CENTRAL
22930,BRC BLD EXP,9,ST,SURAT,09:09:00,09:12:00,128,BRC,VADODARA JN.,BLD,BHILAD
69110,BRC-ST MEMU,24,ST,SURAT,14:40:00,14:40:00,128,BRC,VADODARA JN.,ST,SURAT
69112,BRC - ST MEM,23,ST,SURAT,09:05:00,09:05:00,128,BRC,VADODARA JN.,ST,SURAT
12972,BVC BDTS EXP,15,ST,SURAT,03:45:00,03:50:00,527,BVC,BHAVNAGAR TERMINUS,BDTS,BANDRA TERMINUS
22964,BVC BDTS SF,13,ST,SURAT,03:05:00,03:10:00,529,BVC,BHAVNAGAR TERMINUS,BDTS,BANDRA TERMINUS
69139,BVI ST MEMU,34,ST,SURAT,13:00:00,13:00:00,232,BVI,BORIVLI,ST,SURAT
12959,DADAR BHUJ E,4,ST,SURAT,04:15:00,04:20:00,256,DDR,DADAR,BHUJ,NEW BHUJ
19115,DDR BHUJ EXP,8,ST,SURAT,19:03:00,19:06:00,256,DDR,DADAR,BHUJ,NEW BHUJ
12930,DHD - BL  IN,14,ST,SURAT,19:40:00,19:45:00,276,DHD,DAHOD,BL,VALSAD
9434,GIMB BDTS WE,11,ST,SURAT,01:35:00,01:38:00,529,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
22952,BANDRA T EXP,11,ST,SURAT,18:25:00,18:30:00,601,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
22962,SURAT INTERC,18,ST,SURAT,14:50:00,14:50:00,547,HAPA,HAPA,ST,SURAT
12962,INDB - BCT A,15,ST,SURAT,01:50:00,01:55:00,569,INDB,INDORE BG,BCT,MUMBAI CENTRAL
19218,SAU JANATA E,23,ST,SURAT,00:48:00,00:53:00,556,JAM,JAMNAGAR,BDTS,BANDRA TERMINUS
22960,SURAT INTERC,21,ST,SURAT,14:50:00,14:50:00,556,JAM,JAMNAGAR,ST,SURAT
12946,SURAT EXPRES,14,ST,SURAT,07:15:00,07:15:00,632,MHV,MAHUVA,ST,SURAT
22990,MHV BDTS SF,13,ST,SURAT,23:50:00,23:55:00,630,MHV,MAHUVA,BDTS,BANDRA TERMINUS
22994,MHV BDTS SF,12,ST,SURAT,07:20:00,07:25:00,630,MHV,MAHUVA,BDTS,BANDRA TERMINUS
69169,ST - NDB MEM,1,ST,SURAT,18:30:00,18:30:00,0,ST,SURAT,NDB,NANDURBAR
22946,SAURASHTRA M,24,ST,SURAT,02:33:00,02:38:00,723,OKHA,OKHA,BCT,MUMBAI CENTRAL
19016,SAURASHTRA E,41,ST,SURAT,12:20:00,12:30:00,696,PBR,PORBANDAR,BCT,MUMBAI CENTRAL
22936,PIT BDTS SF,9,ST,SURAT,06:10:00,06:15:00,536,PIT,PALITANA,BDTS,BANDRA TERMINUS
69141,SJN-ST MEMU,22,ST,SURAT,09:45:00,09:45:00,117,SJN,SANJAN,ST,SURAT
12922,FLYING RANEE,1,ST,SURAT,05:25:00,05:25:00,0,ST,SURAT,BCT,MUMBAI CENTRAL
12936,SURAT BDTS E,1,ST,SURAT,16:05:00,16:05:00,0,ST,SURAT,BDTS,BANDRA TERMINUS
22959,JAMNAGAR INT,1,ST,SURAT,13:30:00,13:30:00,0,ST,SURAT,JAM,JAMNAGAR
22961,HAPA INTERCI,1,ST,SURAT,13:30:00,13:30:00,0,ST,SURAT,HAPA,HAPA
59038,SURAT VR PAS,1,ST,SURAT,04:15:00,04:15:00,0,ST,SURAT,VR,VIRAR
59048,SURAT BL PAS,1,ST,SURAT,18:20:00,18:20:00,0,ST,SURAT,BL,VALSAD
69109,ST-BRC MEMU,1,ST,SURAT,16:10:00,16:10:00,0,ST,SURAT,BRC,VADODARA JN.
69111,ST-BRC MEMU,1,ST,SURAT,17:45:00,17:45:00,0,ST,SURAT,BRC,VADODARA JN.
69140,SURAT VR,1,ST,SURAT,18:20:00,18:20:00,0,ST,SURAT,VR,VIRAR
69142,ST-SJN MEMU,1,ST,SURAT,17:25:00,17:25:00,0,ST,SURAT,SJN,SANJAN
69152,ST  - BL MEM,1,ST,SURAT,09:20:00,09:20:00,0,ST,SURAT,BL,VALSAD
69171,ST - BH,1,ST,SURAT,18:30:00,18:30:00,0,ST,SURAT,BH,BHARUCH JN.
59050,VG VALSAD PA,50,ST,SURAT,18:50:00,18:55:00,294,VG,VIRAMGAM JN,BL,VALSAD
59037,VIRAR ST PAS,30,ST,SURAT,23:50:00,23:50:00,206,VR,VIRAR,ST,SURAT
69149,VIRAR BH,31,ST,SURAT,09:18:00,09:23:00,206,VR,VIRAR,BH,BHARUCH JN.
22992,VRL BDTS SF,9,ST,SURAT,01:07:00,01:12:00,659,VRL,VERAVAL,BDTS,BANDRA TERMINUS
19119,ADI SMNH EXP,5,SUNR,SURENDRANAGA,12:51:00,12:53:00,129,ADI,AHMEDABAD,SMNH,SOMNATH
22957,SOMNATH EXPR,3,SUNR,SURENDRANAGA,00:05:00,00:07:00,129,ADI,AHMEDABAD,VRL,VERAVAL
59547,OKHA PASSENG,15,SUNR,SURENDRANAGA,15:50:00,16:00:00,129,ADI,AHMEDABAD,OKHA,OKHA
19015,SAURASHTRA E,51,SUNR,SURENDRANAGA,22:47:00,22:49:00,620,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
